estaci_n,tipo,coordenada_x,coordenada_y,date,time,out,hum,speed,dir,bar,rain,rad,index
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T05:00:00.000,20.5,99.0,0.7,144,-999.0,0.0,-999.0,0.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T06:00:00.000,20.1,100.0,0.7,7,-999.0,0.0,-999.0,1.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T07:00:00.000,21.0,96.0,0.9,36,-999.0,0.0,-999.0,3.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T08:00:00.000,22.5,88.0,0.7,336,-999.0,0.0,-999.0,5.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T09:00:00.000,24.9,80.0,1.6,284,-999.0,0.0,-999.0,7.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T10:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,10.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T11:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T12:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T13:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T14:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T15:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T16:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T17:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T18:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T19:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T20:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T21:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T22:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-23T00:00:00.000,1899-12-31T23:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T00:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T01:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T02:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T03:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T04:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T05:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T06:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T07:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T08:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T09:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T10:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T11:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T12:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T13:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T14:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T15:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T16:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T17:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T18:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T19:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T20:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T21:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T22:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-24T00:00:00.000,1899-12-31T23:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T00:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T01:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T02:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T03:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T04:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T05:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T06:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T07:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T08:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T09:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T10:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T11:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T12:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T13:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T14:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T15:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T16:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T17:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T18:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T19:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T20:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T21:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T22:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-25T00:00:00.000,1899-12-31T23:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T00:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T01:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T02:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T03:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T04:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T05:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T06:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T07:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T08:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T09:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T10:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T11:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T12:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T13:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T14:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T15:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T16:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T17:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T18:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T19:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T20:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T21:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T22:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-26T00:00:00.000,1899-12-31T23:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T00:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T01:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T02:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T03:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T04:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T05:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T06:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T07:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T08:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T09:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T10:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T11:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T12:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T13:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T14:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T15:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T16:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T17:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T18:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T19:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T20:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T21:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T22:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-27T00:00:00.000,1899-12-31T23:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T00:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T01:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T02:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T03:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T04:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T05:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T06:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T07:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T08:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T09:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T10:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T11:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T12:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T13:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T14:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T15:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T16:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T17:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T18:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T19:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T20:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T21:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T22:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-28T00:00:00.000,1899-12-31T23:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T00:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T01:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T02:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T03:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T04:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T05:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T06:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T07:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T08:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T09:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
NORTE,CLIMATOLOGICA,1104165,1282433,2021-09-29T00:00:00.000,1899-12-31T10:00:00.000,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
